gps_center,band_psd,n_avg
1248369600.0,1.799320e-46,63
1248369728.0,1.793278e-46,63
1248369856.0,1.786997e-46,63
1248369984.0,1.746458e-46,63
1248370112.0,1.763540e-46,63
1248370240.0,1.814097e-46,63
1248370368.0,1.770610e-46,63
1248370496.0,1.762569e-46,63
1248370624.0,1.743815e-46,63
1248370752.0,1.773807e-46,63
1248370880.0,1.778056e-46,63
1248371008.0,1.841787e-46,63
1248371136.0,1.763420e-46,63
1248371264.0,1.768725e-46,63
1248371392.0,1.775218e-46,63
1248371520.0,1.745361e-46,63
1248371648.0,1.761989e-46,63
1248371776.0,1.765034e-46,63
1248371904.0,1.742364e-46,63
1248372032.0,1.775632e-46,63
1248372160.0,1.809927e-46,63
1248372288.0,1.763625e-46,63
1248372416.0,1.785052e-46,63
1248372544.0,1.844615e-46,63
1248372672.0,1.810570e-46,63
1248372800.0,1.825055e-46,63
1248372928.0,1.806915e-46,63
1248373056.0,1.781812e-46,63
1248373184.0,1.771459e-46,63
1248373312.0,1.781075e-46,63
1248373440.0,1.853522e-46,63
1248373568.0,1.914253e-46,63
1248373696.0,1.829238e-46,63
1248373824.0,1.821205e-46,63
1248373952.0,1.783964e-46,63
1248374080.0,1.764743e-46,63
1248374208.0,1.789666e-46,63
1248374336.0,1.790126e-46,63
1248374464.0,1.767161e-46,63
1248374592.0,1.799222e-46,63
1248374720.0,1.801031e-46,63
1248374848.0,1.778074e-46,63
1248374976.0,1.794835e-46,63
1248375104.0,1.794183e-46,63
1248375232.0,1.791727e-46,63
1248375360.0,1.794127e-46,63
1248375488.0,1.775312e-46,63
1248375616.0,1.748181e-46,63
1248375744.0,1.788554e-46,63
1248375872.0,1.763144e-46,63
1248376000.0,1.796294e-46,63
1248376128.0,1.785757e-46,63
1248376256.0,1.772452e-46,63
1248376384.0,1.753512e-46,63
1248376512.0,1.768902e-46,63
1248376640.0,1.786116e-46,63
1248376768.0,1.783585e-46,63
1248376896.0,1.760406e-46,63
1248377024.0,1.773733e-46,63
1248377152.0,1.774528e-46,63
1248377280.0,1.762261e-46,63
1248377408.0,1.798027e-46,63
1248377536.0,1.768032e-46,63
1248377664.0,1.798582e-46,63
1248377792.0,1.781763e-46,63
1248377920.0,1.806380e-46,63
1248378048.0,1.762413e-46,63
1248378176.0,1.799486e-46,63
1248378304.0,1.802594e-46,63
1248378432.0,1.788601e-46,63
1248378560.0,1.776666e-46,63
1248378688.0,1.776788e-46,63
1248378816.0,1.793924e-46,63
1248378944.0,1.765697e-46,63
1248379072.0,1.777072e-46,63
1248379200.0,1.796754e-46,63
1248379328.0,1.810956e-46,63
1248379456.0,1.792712e-46,63
1248379584.0,1.765893e-46,63
1248379712.0,1.770926e-46,63
1248379840.0,1.781838e-46,63
1248379968.0,1.808972e-46,63
1248380096.0,1.805929e-46,63
1248380224.0,1.780690e-46,63
1248380352.0,1.780547e-46,63
1248380480.0,1.782410e-46,63
1248380608.0,1.785862e-46,63
1248380736.0,1.782699e-46,63
1248380864.0,1.793694e-46,63
1248380992.0,1.778003e-46,63
1248381120.0,1.781675e-46,63
1248381248.0,1.771722e-46,63
1248381376.0,1.757151e-46,63
1248381504.0,1.762609e-46,63
1248381632.0,1.796328e-46,63
1248381760.0,1.782797e-46,63
1248381888.0,1.768752e-46,63
1248382016.0,1.761774e-46,63
1248382144.0,1.777544e-46,63
1248382272.0,1.804965e-46,63
1248382400.0,1.812915e-46,63
1248382528.0,1.794237e-46,63
1248382656.0,1.813772e-46,63
1248382784.0,1.788336e-46,63
1248382912.0,1.827192e-46,63
1248383040.0,1.823470e-46,63
1248383168.0,1.765378e-46,63
1248383296.0,1.776281e-46,63
1248383424.0,1.799036e-46,63
1248383552.0,1.806912e-46,63
1248383680.0,1.810826e-46,63
1248383808.0,1.809682e-46,63
1248383936.0,1.779608e-46,63
1248384064.0,1.788155e-46,63
1248384192.0,1.786601e-46,63
1248384320.0,1.784591e-46,63
1248384448.0,1.813505e-46,63
1248384576.0,1.808230e-46,63
1248384704.0,1.830003e-46,63
1248384832.0,1.790250e-46,63
1248384960.0,1.785152e-46,63
1248385088.0,1.786565e-46,63
1248385216.0,1.785610e-46,63
1248385344.0,1.758190e-46,63
1248385472.0,1.813440e-46,63
1248385600.0,1.845199e-46,63
1248385728.0,1.792347e-46,63
1248385856.0,1.779184e-46,63
1248385984.0,1.809222e-46,63
1248386112.0,1.762881e-46,63
1248386240.0,1.803973e-46,63
1248386368.0,1.797301e-46,63
1248386496.0,1.778953e-46,63
1248386624.0,1.788718e-46,63
1248386752.0,1.798760e-46,63
1248386880.0,1.778318e-46,63
1248387008.0,1.821056e-46,63
1248387136.0,1.811976e-46,63
1248387264.0,1.763949e-46,63
1248387392.0,1.796769e-46,63
1248387520.0,1.828639e-46,63
1248387648.0,1.779556e-46,63
1248387776.0,1.854636e-46,63
1248387904.0,1.825905e-46,63
1248388032.0,1.830902e-46,63
1248388160.0,1.812882e-46,63
1248388288.0,1.771630e-46,63
1248388416.0,1.798089e-46,63
1248388544.0,1.885878e-46,63
1248388672.0,1.803391e-46,63
1248388800.0,1.800720e-46,63
1248388928.0,1.844984e-46,63
1248389056.0,1.783653e-46,63
1248389184.0,1.820345e-46,63
1248389312.0,1.808759e-46,63
1248389440.0,1.808783e-46,63
1248389568.0,1.802160e-46,63
1248389696.0,1.834612e-46,63
1248389824.0,1.767938e-46,63
1248389952.0,1.760408e-46,63
1248390080.0,1.774190e-46,63
1248390208.0,1.829374e-46,63
1248390336.0,1.798331e-46,63
1248390464.0,1.801446e-46,63
1248390592.0,1.816280e-46,63
1248390720.0,1.786954e-46,63
1248390848.0,1.777063e-46,63
1248390976.0,1.773963e-46,63
1248391104.0,1.789292e-46,63
1248391232.0,1.811079e-46,63
1248391360.0,1.784341e-46,63
1248391488.0,1.814461e-46,63
1248391616.0,1.782984e-46,63
1248391744.0,1.800322e-46,63
1248391872.0,1.789681e-46,63
1248392000.0,1.799798e-46,63
1248392128.0,1.817913e-46,63
1248392256.0,1.817942e-46,63
1248392384.0,1.820317e-46,63
1248392512.0,1.811035e-46,63
1248392640.0,1.801042e-46,63
1248392768.0,1.786203e-46,63
1248392896.0,1.817141e-46,63
1248393024.0,1.790601e-46,63
1248393152.0,1.785633e-46,63
1248393280.0,1.808750e-46,63
1248393408.0,1.803315e-46,63
1248393536.0,1.782968e-46,63
1248393664.0,1.789126e-46,63
1248393792.0,1.772850e-46,63
1248393920.0,1.773295e-46,63
1248394048.0,1.794421e-46,63
1248394176.0,1.792031e-46,63
1248394304.0,1.784967e-46,63
1248394432.0,1.812930e-46,63
1248394560.0,1.778021e-46,63
1248394688.0,1.779922e-46,63
1248394816.0,1.794263e-46,63
1248394944.0,1.825672e-46,63
1248395072.0,1.778860e-46,63
1248395200.0,1.776860e-46,63
1248395328.0,1.769085e-46,63
1248395456.0,1.812620e-46,63
1248395584.0,1.788303e-46,63
1248395712.0,1.833159e-46,63
1248395840.0,1.787195e-46,63
1248395968.0,1.784032e-46,63
1248396096.0,1.806932e-46,63
1248396224.0,1.795442e-46,63
1248396352.0,1.782176e-46,63
1248396480.0,1.763904e-46,63
1248396608.0,1.796938e-46,63
1248396736.0,1.856495e-46,63
1248396864.0,1.803240e-46,63
1248396992.0,1.762630e-46,63
1248397120.0,1.814690e-46,63
1248397248.0,1.792459e-46,63
1248397376.0,1.804893e-46,63
1248397504.0,1.826562e-46,63
1248397632.0,1.794740e-46,63
1248397760.0,1.773127e-46,63
1248397888.0,1.745885e-46,63
1248398016.0,1.757948e-46,63
1248398144.0,1.772177e-46,63
1248398272.0,1.755509e-46,63
1248398400.0,1.803886e-46,63
1248398528.0,1.828475e-46,63
1248398656.0,1.788535e-46,63
1248398784.0,1.791842e-46,63
1248398912.0,1.792883e-46,63
1248399040.0,1.776588e-46,63
1248399168.0,1.783873e-46,63
1248399296.0,1.777126e-46,63
1248399424.0,1.768340e-46,63
1248399552.0,1.791423e-46,63
1248399680.0,1.733896e-46,63
1248399808.0,1.753208e-46,63
1248399936.0,1.789597e-46,63
1248400064.0,1.799519e-46,63
1248400192.0,1.781103e-46,63
1248400320.0,1.804903e-46,63
1248400448.0,1.778169e-46,63
1248400576.0,1.770365e-46,63
1248400704.0,1.794226e-46,63
1248400832.0,1.779128e-46,63
1248400960.0,1.809260e-46,63
1248401088.0,1.792894e-46,63
1248401216.0,1.763663e-46,63
1248401344.0,1.779986e-46,63
1248401472.0,1.778107e-46,63
1248401600.0,1.767742e-46,63
1248401728.0,1.794972e-46,63
1248401856.0,1.801498e-46,63
1248401984.0,1.829572e-46,63
1248402112.0,1.788122e-46,63
1248402240.0,1.790297e-46,63
1248402368.0,1.801393e-46,63
1248402496.0,1.824374e-46,63
1248402624.0,1.788070e-46,63
1248402752.0,1.783266e-46,63
1248402880.0,1.778841e-46,63
1248403008.0,1.863322e-46,63
1248403136.0,1.787183e-46,63
1248403264.0,1.777286e-46,63
1248403392.0,1.759318e-46,63
1248403520.0,1.782093e-46,63
1248403648.0,1.802418e-46,63
1248403776.0,1.850175e-46,63
1248403904.0,1.803319e-46,63
1248404032.0,1.795020e-46,63
1248404160.0,1.811453e-46,63
1248404288.0,1.797305e-46,63
1248404416.0,1.806873e-46,63
1248404544.0,1.782324e-46,63
1248404672.0,1.802306e-46,63
1248404800.0,1.831458e-46,63
1248404928.0,1.780526e-46,63
1248405056.0,1.787711e-46,63
1248405184.0,1.835761e-46,63
1248405312.0,1.809904e-46,63
1248405440.0,1.787543e-46,63
1248405568.0,1.805314e-46,63
1248405696.0,1.788795e-46,63
1248405824.0,1.758842e-46,63
1248405952.0,1.795393e-46,63
1248406080.0,1.825918e-46,63
1248406208.0,1.783430e-46,63
1248406336.0,1.783063e-46,63
1248406464.0,1.773247e-46,63
1248406592.0,1.785746e-46,63
1248406720.0,1.844758e-46,63
1248406848.0,1.775437e-46,63
1248406976.0,1.813608e-46,63
1248407104.0,1.793179e-46,63
1248407232.0,1.811863e-46,63
1248407360.0,1.838517e-46,63
1248407488.0,1.808052e-46,63
1248407616.0,1.804152e-46,63
1248407744.0,1.821055e-46,63
1248407872.0,1.811370e-46,63
1248408000.0,1.815104e-46,63
1248408128.0,1.807709e-46,63
1248408256.0,1.818254e-46,63
1248408384.0,1.820851e-46,63
1248408512.0,1.784028e-46,63
1248408640.0,1.902464e-46,63
1248408768.0,1.786233e-46,63
1248408896.0,1.858806e-46,63
1248409024.0,1.923083e-46,63
1248409152.0,1.873757e-46,63
1248409280.0,1.804795e-46,63
1248409408.0,1.806628e-46,63
1248409536.0,1.793157e-46,63
1248409664.0,1.800513e-46,63
1248409792.0,1.779062e-46,63
1248409920.0,1.797861e-46,63
1248410048.0,1.786517e-46,63
1248410176.0,1.794569e-46,63
1248410304.0,1.798786e-46,63
1248410432.0,1.811445e-46,63
1248410560.0,1.821589e-46,63
1248410688.0,1.770892e-46,63
1248410816.0,1.792459e-46,63
1248410944.0,1.816527e-46,63
1248411072.0,1.783690e-46,63
1248411200.0,1.789626e-46,63
1248411328.0,1.797552e-46,63
1248411456.0,1.781781e-46,63
1248411584.0,1.776213e-46,63
1248411712.0,1.845836e-46,63
1248411840.0,1.799191e-46,63
1248411968.0,1.790377e-46,63
1248412096.0,1.807098e-46,63
1248412224.0,1.822634e-46,63
1248412352.0,1.813117e-46,63
1248412480.0,1.810127e-46,63
1248412608.0,1.765838e-46,63
1248412736.0,1.789380e-46,63
1248412864.0,1.804015e-46,63
1248412992.0,1.804159e-46,63
1248413120.0,1.823732e-46,63
1248413248.0,1.818078e-46,63
1248413376.0,1.804867e-46,63
1248413504.0,1.797797e-46,63
1248413632.0,1.836844e-46,63
1248413760.0,1.798007e-46,63
1248413888.0,1.802850e-46,63
1248414016.0,1.826964e-46,63
1248414144.0,1.823179e-46,63
1248414272.0,1.788073e-46,63
1248414400.0,1.811044e-46,63
1248414528.0,1.799369e-46,63
1248414656.0,1.803591e-46,63
1248414784.0,1.829817e-46,63
1248414912.0,1.799931e-46,63
1248415040.0,1.825598e-46,63
1248415168.0,1.810638e-46,63
1248415296.0,1.825490e-46,63
1248415424.0,1.822183e-46,63
1248415552.0,1.806867e-46,63
1248415680.0,1.843959e-46,63
1248415808.0,1.800660e-46,63
1248415936.0,1.806112e-46,63
1248416064.0,1.824426e-46,63
1248416192.0,1.843124e-46,63
1248416320.0,1.835292e-46,63
1248416448.0,1.811699e-46,63
1248416576.0,1.830607e-46,63
1248416704.0,1.804956e-46,63
1248416832.0,1.847801e-46,63
1248416960.0,1.822630e-46,63
1248417088.0,1.837813e-46,63
1248417216.0,1.852427e-46,63
1248417344.0,1.785077e-46,63
1248417472.0,1.814450e-46,63
1248417600.0,1.831198e-46,63
1248417728.0,1.793962e-46,63
1248417856.0,1.790106e-46,63
1248417984.0,1.804722e-46,63
1248418112.0,1.796869e-46,63
1248418240.0,1.799897e-46,63
1248418368.0,1.825869e-46,63
1248418496.0,1.812706e-46,63
1248418624.0,1.812709e-46,63
1248418752.0,1.818283e-46,63
1248418880.0,1.836235e-46,63
1248419008.0,1.833178e-46,63
1248419136.0,1.825568e-46,63
1248419264.0,1.794926e-46,63
1248419392.0,1.847471e-46,63
1248419520.0,1.850593e-46,63
1248419648.0,1.837918e-46,63
1248419776.0,1.846248e-46,63
1248419904.0,1.806104e-46,63
1248420032.0,1.844879e-46,63
1248420160.0,1.805303e-46,63
1248420288.0,1.828142e-46,63
1248420416.0,1.793483e-46,63
1248420544.0,1.842402e-46,63
1248420672.0,1.829887e-46,63
1248420800.0,1.830614e-46,63
1248420928.0,1.841128e-46,63
1248421056.0,1.832437e-46,63
1248421184.0,1.845212e-46,63
1248421312.0,1.855368e-46,63
1248421440.0,1.819043e-46,63
1248421568.0,1.821210e-46,63
1248421696.0,1.800981e-46,63
1248421824.0,1.827660e-46,63
1248421952.0,1.800004e-46,63
1248422080.0,1.862053e-46,63
1248422208.0,1.819723e-46,63
1248422336.0,1.790417e-46,63
1248422464.0,1.853053e-46,63
1248422592.0,1.846845e-46,63
1248422720.0,1.813223e-46,63
1248422848.0,1.868172e-46,63
1248422976.0,1.840308e-46,63
1248423104.0,1.837447e-46,63
1248423232.0,1.834874e-46,63
1248423360.0,1.854393e-46,63
1248423488.0,1.853222e-46,63
1248423616.0,1.847053e-46,63
1248423744.0,1.821629e-46,63
1248423872.0,1.849384e-46,63
1248424000.0,1.838104e-46,63
1248424128.0,1.835304e-46,63
1248424256.0,1.834767e-46,63
1248424384.0,1.917014e-46,63
1248424512.0,1.851486e-46,63
1248424640.0,1.855521e-46,63
1248424768.0,1.830832e-46,63
1248424896.0,1.832412e-46,63
1248425024.0,1.853765e-46,63
1248425152.0,1.842221e-46,63
1248425280.0,1.832468e-46,63
1248425408.0,1.836479e-46,63
1248425536.0,1.830114e-46,63
1248425664.0,1.810749e-46,63
1248425792.0,1.816816e-46,63
1248425920.0,1.823376e-46,63
1248426048.0,1.808631e-46,63
1248426176.0,1.832874e-46,63
1248426304.0,1.842503e-46,63
1248426432.0,1.830260e-46,63
1248426560.0,1.822170e-46,63
1248426688.0,1.848232e-46,63
1248426816.0,1.880857e-46,63
1248426944.0,1.821717e-46,63
1248427072.0,1.817750e-46,63
1248427200.0,1.854715e-46,63
1248427328.0,1.833849e-46,63
1248427456.0,1.815032e-46,63
1248427584.0,1.827465e-46,63
1248427712.0,1.847764e-46,63
1248427840.0,1.832817e-46,63
1248427968.0,1.820797e-46,63
1248428096.0,1.854589e-46,63
1248435999.0,1.649084e-46,63
1248436127.0,1.700847e-46,63
1248436288.0,1.713139e-46,63
1248436416.0,1.767123e-46,63
1248436544.0,1.763355e-46,63
1248436672.0,1.770816e-46,63
1248436800.0,1.800152e-46,63
1248436928.0,1.802252e-46,63
1248437056.0,1.877946e-46,63
1248437184.0,1.781739e-46,63
1248437312.0,1.776357e-46,63
1248437440.0,1.729938e-46,63
1248437568.0,1.783155e-46,63
1248437696.0,1.793387e-46,63
1248437824.0,1.772894e-46,63
1248437952.0,1.771157e-46,63
1248438080.0,1.777809e-46,63
1248438208.0,1.817338e-46,63
1248438336.0,1.795627e-46,63
1248438464.0,1.771923e-46,63
1248438592.0,1.759977e-46,63
1248438720.0,1.780487e-46,63
1248438848.0,1.831142e-46,63
1248438976.0,1.769462e-46,63
1248439104.0,1.764898e-46,63
1248439232.0,1.803981e-46,63
1248439360.0,1.799839e-46,63
1248439488.0,1.812777e-46,63
1248439616.0,1.798475e-46,63
1248439744.0,1.809701e-46,63
1248439872.0,1.762831e-46,63
1248440000.0,1.771268e-46,63
1248440128.0,1.783193e-46,63
1248440256.0,1.772506e-46,63
1248440384.0,1.790758e-46,63
1248440512.0,1.751006e-46,63
1248440640.0,1.770896e-46,63
1248440768.0,1.763778e-46,63
1248440896.0,1.789806e-46,63
1248441024.0,1.756133e-46,63
1248441152.0,1.783396e-46,63
1248441280.0,1.841051e-46,63
1248441408.0,1.803885e-46,63
1248441536.0,1.760752e-46,63
1248441664.0,1.787929e-46,63
1248441792.0,1.780940e-46,63
1248441920.0,1.762686e-46,63
1248442048.0,1.771052e-46,63
1248442176.0,1.776374e-46,63
1248442304.0,1.761247e-46,63
1248442432.0,1.791468e-46,63
1248442560.0,1.767188e-46,63
1248442688.0,1.767950e-46,63
1248442816.0,1.762412e-46,63
1248442944.0,1.775493e-46,63
1248443072.0,1.741087e-46,63
1248443200.0,1.779876e-46,63
1248443328.0,1.745143e-46,63
1248443456.0,1.753911e-46,63
1248443584.0,1.739792e-46,63
1248443712.0,1.758703e-46,63
1248443840.0,1.739973e-46,63
1248443968.0,1.750891e-46,63
1248444096.0,1.755918e-46,63
1248444224.0,1.752607e-46,63
1248444352.0,1.747765e-46,63
1248444480.0,1.725951e-46,63
1248444608.0,1.756547e-46,63
1248444736.0,1.755240e-46,63
1248444864.0,1.778261e-46,63
1248444992.0,1.752966e-46,63
1248445120.0,1.768577e-46,63
1248445248.0,1.788807e-46,63
1248445376.0,1.762295e-46,63
1248445504.0,1.755887e-46,63
1248445632.0,1.742776e-46,63
1248445760.0,1.741595e-46,63
1248445888.0,1.744868e-46,63
1248446016.0,1.722845e-46,63
1248446144.0,1.754404e-46,63
1248446272.0,1.750167e-46,63
1248446400.0,1.759474e-46,63
1248446528.0,1.776166e-46,63
1248446656.0,1.780823e-46,63
1248446784.0,1.760098e-46,63
1248446912.0,1.783874e-46,63
1248447040.0,1.747080e-46,63
1248447168.0,1.777943e-46,63
1248447296.0,1.739897e-46,63
1248447424.0,1.776192e-46,63
1248447552.0,1.779640e-46,63
1248447680.0,1.748098e-46,63
1248447808.0,1.769607e-46,63
1248447936.0,1.731480e-46,63
1248448064.0,1.752479e-46,63
1248448192.0,1.771897e-46,63
1248448320.0,1.797132e-46,63
1248448448.0,1.747397e-46,63
1248448576.0,1.742931e-46,63
1248448704.0,1.739804e-46,63
1248448832.0,1.764183e-46,63
1248448960.0,1.775518e-46,63
1248449088.0,1.759122e-46,63
1248449216.0,1.765424e-46,63
1248449344.0,1.749875e-46,63
1248449472.0,1.736827e-46,63
1248449600.0,1.776029e-46,63
1248449728.0,1.764064e-46,63
1248449856.0,1.770123e-46,63
1248449984.0,1.741691e-46,63
1248450112.0,1.744750e-46,63
1248450240.0,1.804626e-46,63
1248450368.0,1.749469e-46,63
1248450496.0,1.746648e-46,63
1248450624.0,1.763866e-46,63
1248450752.0,1.791409e-46,63
1248450880.0,1.776457e-46,63
1248451008.0,1.752078e-46,63
1248451136.0,1.747966e-46,63
1248451264.0,1.765428e-46,63
1248451392.0,1.729625e-46,63
1248451520.0,1.740405e-46,63
1248451648.0,1.723095e-46,63
1248451776.0,1.774228e-46,63
1248451904.0,1.745069e-46,63
1248452032.0,1.779552e-46,63
1248452160.0,1.765714e-46,63
1248452288.0,1.751418e-46,63
1248452416.0,1.754706e-46,63
1248452544.0,1.738660e-46,63
1248452672.0,1.757765e-46,63
1248452800.0,1.780423e-46,63
1248452928.0,1.792745e-46,63
1248453056.0,1.817289e-46,63
1248453184.0,1.763533e-46,63
1248453312.0,1.745302e-46,63
1248453440.0,1.868676e-46,63
1248453568.0,1.741094e-46,63
1248453696.0,1.766532e-46,63
1248453824.0,1.875054e-46,63
1248453952.0,1.805979e-46,63
1248454080.0,1.771926e-46,63
1248454208.0,1.792014e-46,63
1248454336.0,1.785613e-46,63
1248454464.0,1.792324e-46,63
1248454592.0,1.775091e-46,63
1248454720.0,1.788361e-46,63
1248454848.0,1.770335e-46,63
1248454976.0,1.773355e-46,63
1248455104.0,1.758040e-46,63
1248455232.0,1.773768e-46,63
1248455360.0,1.775101e-46,63
1248455488.0,1.772809e-46,63
1248455616.0,1.795417e-46,63
1248455744.0,1.777252e-46,63
1248455872.0,1.763608e-46,63
1248463243.0,1.637979e-46,63
1248463371.0,1.660489e-46,63
1248463499.0,1.719627e-46,63
1248463627.0,1.723174e-46,63
1248463755.0,1.779631e-46,63
1248463883.0,1.749487e-46,63
1248464011.0,1.786846e-46,63
1248464139.0,1.805083e-46,63
1248464267.0,1.767128e-46,63
1248464395.0,1.773554e-46,63
1248464523.0,1.778376e-46,63
1248464651.0,1.816895e-46,63
1248464779.0,1.779259e-46,63
1248464960.0,1.808207e-46,63
1248465088.0,1.806193e-46,63
1248465216.0,1.785508e-46,63
1248465344.0,1.754969e-46,63
1248465472.0,1.798702e-46,63
1248465600.0,1.819342e-46,63
1248465728.0,1.777804e-46,63
1248465856.0,1.789998e-46,63
1248465984.0,1.815400e-46,63
1248466112.0,1.779844e-46,63
1248466240.0,1.831622e-46,63
1248466368.0,1.779659e-46,63
1248466496.0,1.819434e-46,63
1248466624.0,1.785576e-46,63
1248466752.0,1.761203e-46,63
1248466880.0,1.787858e-46,63
1248467008.0,1.768401e-46,63
1248467136.0,1.800512e-46,63
1248467264.0,1.760650e-46,63
1248467392.0,1.762143e-46,63
1248467520.0,1.784362e-46,63
1248467648.0,1.780477e-46,63
1248467776.0,1.814019e-46,63
1248467904.0,1.813464e-46,63
1248468032.0,1.814993e-46,63
1248468160.0,1.805147e-46,63
1248468288.0,1.755329e-46,63
1248468416.0,1.772003e-46,63
1248468544.0,1.784516e-46,63
1248468672.0,1.803507e-46,63
1248468800.0,1.811753e-46,63
1248468928.0,1.811283e-46,63
1248469056.0,1.784300e-46,63
1248469184.0,1.795300e-46,63
1248473491.0,1.627570e-46,63
1248473619.0,1.662377e-46,63
1248473747.0,1.692074e-46,63
1248473875.0,1.703566e-46,63
1248474003.0,1.732647e-46,63
1248474131.0,1.708978e-46,63
1248474259.0,1.720048e-46,63
1248474387.0,1.728196e-46,63
1248474515.0,1.739109e-46,63
1248474643.0,1.764709e-46,63
1248474771.0,1.783633e-46,63
1248474899.0,1.756513e-46,63
1248475027.0,1.777830e-46,63
1248475155.0,1.761912e-46,63
1248475283.0,1.802493e-46,63
1248475411.0,1.779032e-46,63
1248475539.0,1.768195e-46,63
1248475667.0,1.787572e-46,63
1248475795.0,1.765652e-46,63
1248475923.0,1.762518e-46,63
1248476051.0,1.827596e-46,63
1248476179.0,1.804589e-46,63
1248476307.0,1.786038e-46,63
1248476435.0,1.881764e-46,63
1248476563.0,1.770865e-46,63
1248476691.0,1.824760e-46,63
1248476819.0,1.798809e-46,63
1248476947.0,1.778103e-46,63
1248477075.0,1.807293e-46,63
1248477248.0,1.814264e-46,63
1248477376.0,1.768356e-46,63
1248477504.0,1.772595e-46,63
1248477632.0,1.806591e-46,63
1248477760.0,1.794820e-46,63
1248477888.0,1.775156e-46,63
1248478016.0,1.799097e-46,63
1248478144.0,1.796499e-46,63
1248478272.0,1.797405e-46,63
1248478400.0,1.803548e-46,63
1248478528.0,1.795503e-46,63
1248478656.0,1.793122e-46,63
1248478784.0,1.819794e-46,63
1248478912.0,1.766531e-46,63
1248479040.0,1.799999e-46,63
1248479168.0,1.779124e-46,63
1248479296.0,1.773398e-46,63
1248479424.0,1.848815e-46,63
1248479552.0,1.778791e-46,63
1248479680.0,1.814910e-46,63
1248479808.0,1.782797e-46,63
1248479936.0,1.772475e-46,63
1248480064.0,1.772523e-46,63
1248480192.0,1.789325e-46,63
1248480320.0,1.773788e-46,63
1248480448.0,1.836787e-46,63
1248480576.0,1.783970e-46,63
1248480704.0,1.753248e-46,63
1248480832.0,1.783236e-46,63
1248480960.0,1.796127e-46,63
1248481088.0,1.765480e-46,63
1248481216.0,1.788545e-46,63
1248481344.0,1.772515e-46,63
1248481472.0,1.783918e-46,63
1248481600.0,1.774016e-46,63
1248481728.0,1.770487e-46,63
1248481856.0,1.715544e-46,63
1248481984.0,1.731439e-46,63
1248482112.0,1.763275e-46,63
1248482240.0,1.782828e-46,63
1248482368.0,1.774821e-46,63
1248482496.0,1.759520e-46,63
1248482624.0,1.782183e-46,63
1248482752.0,1.794637e-46,63
1248482880.0,1.785285e-46,63
1248483008.0,1.793005e-46,63
1248483136.0,1.849410e-46,63
1248483264.0,1.770653e-46,63
1248483392.0,1.783156e-46,63
1248483520.0,1.797502e-46,63
1248483648.0,1.794759e-46,63
1248483776.0,1.772204e-46,63
1248483904.0,1.754634e-46,63
1248484032.0,1.771087e-46,63
1248484160.0,1.779851e-46,63
1248484288.0,1.767542e-46,63
1248484416.0,1.782493e-46,63
1248484544.0,1.778359e-46,63
1248484672.0,1.729548e-46,63
1248484800.0,1.751257e-46,63
1248484928.0,1.762510e-46,63
1248485056.0,1.770143e-46,63
1248485184.0,1.793033e-46,63
1248485312.0,1.793621e-46,63
1248485440.0,1.773389e-46,63
1248485568.0,1.784461e-46,63
1248485696.0,1.767026e-46,63
1248485824.0,1.767938e-46,63
1248485952.0,1.779912e-46,63
1248486080.0,1.772435e-46,63
1248486208.0,1.800665e-46,63
1248486336.0,1.778655e-46,63
1248486464.0,1.755347e-46,63
1248486592.0,1.775977e-46,63
1248486720.0,1.782062e-46,63
1248486848.0,1.765391e-46,63
1248486976.0,1.788819e-46,63
1248487104.0,1.795169e-46,63
1248487232.0,1.762495e-46,63
1248487360.0,1.771799e-46,63
1248487488.0,1.761860e-46,63
1248487616.0,1.762553e-46,63
1248487744.0,1.762388e-46,63
1248487872.0,1.739674e-46,63
1248488000.0,1.751252e-46,63
1248488128.0,1.804922e-46,63
1248488256.0,1.781932e-46,63
1248488384.0,1.783017e-46,63
1248488512.0,1.809380e-46,63
1248488640.0,1.796115e-46,63
1248488768.0,1.778252e-46,63
1248488896.0,1.776511e-46,63
1248489024.0,1.763637e-46,63
1248489152.0,1.744209e-46,63
1248489280.0,1.753143e-46,63
1248489408.0,1.770826e-46,63
1248489536.0,1.793411e-46,63
1248489664.0,1.786998e-46,63
1248489792.0,1.757907e-46,63
1248489920.0,1.777146e-46,63
1248490048.0,1.760028e-46,63
1248490176.0,1.746376e-46,63
1248490304.0,1.776916e-46,63
1248490432.0,1.809235e-46,63
1248490560.0,1.749053e-46,63
1248490688.0,1.791822e-46,63
1248490816.0,1.783934e-46,63
1248490944.0,1.763283e-46,63
1248491072.0,1.798270e-46,63
1248491200.0,1.786103e-46,63
1248491328.0,1.779476e-46,63
1248491456.0,1.772321e-46,63
1248491584.0,1.845238e-46,63
1248491712.0,1.756731e-46,63
1248491840.0,1.798544e-46,63
1248491968.0,1.828295e-46,63
1248492096.0,1.772662e-46,63
1248492224.0,1.775991e-46,63
1248492352.0,1.782073e-46,63
1248492480.0,1.788148e-46,63
1248492608.0,1.797913e-46,63
1248492736.0,1.779735e-46,63
1248492864.0,1.754418e-46,63
1248492992.0,1.807751e-46,63
1248493120.0,1.767030e-46,63
1248493248.0,1.778742e-46,63
1248493376.0,1.786744e-46,63
1248493504.0,1.798620e-46,63
1248493632.0,1.810312e-46,63
1248493760.0,1.778606e-46,63
1248493888.0,1.765910e-46,63
1248494016.0,1.779233e-46,63
